openalex_id,issn,issn_l,is_in_doaj,is_core,publisher_id,publisher
S4210187357,2086-6755,2086-6755,True,False,P4310315207,State University of Makassar
S4210218495,2086-7425,2086-7425,True,False,P4310315236,Jakarta State University
S4210190001,2086-7549,2086-7549,False,False,P4310314932,Universitas Islam Negeri Maulana Malik Ibrahim
S2764921540,2086-8952,2086-8952,False,False,P4310314908,Indonesian Mathematical Society
S4210211215,2086-9304,2086-9304,False,False,P4310315047,Institut Agama Islam Negeri (IAIN) Salatiga
S4210187071,2087-0965,2087-0965,False,False,P4310315067,Balai Besar Teknologi Pencegahan Pencemaran Industri
S4210206054,2087-1236,2087-1236,False,False,P4310314957,Bina Nusantara University
S2737147868,2087-2046,2087-2046,False,False,P4310315219,Jakarta State Islamic University
S2736627249,2087-345X,2087-345X,False,False,P4310315173,Diponegoro University
S4210199696,2087-703X,2087-703X,False,False,P4310315050,National Institute of Health Research and Development
S4210182160,2088-0685,2088-0685,True,False,P4310314900,Universitas Muhammadiyah Semarang
S2736590539,2088-155X,2088-155X,False,False,P4310314998,Udayana University
S2736930888,2088-1657,2088-1657,True,False,P4310314897,Institut Agama Islam Negeri (IAIN) Palangka Raya
S2736859447,2088-2033,0853-4098,False,False,P4310315127,Institute for Research and Public Services
S4210185248,2088-2831,2088-2831,False,False,P4310315188,Muhammadiyah University of Yogyakarta
S4210198399,2088-3072,2088-3072,True,False,P4310314933,Universitas PGRI Madiun
S4210181499,2088-3129,2088-3129,False,False,P4310319805,Ahmad Dahlan University
S2736678769,2088-3587,2088-3587,False,False,P4310315173,Diponegoro University
S4210191014,2088-3714,2088-3714,True,False,P4310314959,Gadjah Mada University
S2737705476,2088-4443,2088-4443,False,False,P4310314998,Udayana University
S2737992784,2088-4559,2088-4559,True,False,P4310319805,Ahmad Dahlan University
S2738868728,2088-5334,2088-5334,False,False,P4324263046,Insight Society
S4210205062,2088-5350,2088-5350,False,False,P4310314933,Universitas PGRI Madiun
S4210172290,2088-5776,2088-5776,False,False,P4310314971,Akademi Keperawatan Dharma Wacana
S4389157796,2088-6365,2088-6365,False,False,,
S4210189007,2088-7396,2088-7396,True,False,P4310319805,Ahmad Dahlan University
S4210197050,2088-7523,2088-7523,False,False,P4310315006,Universitas Islam Negeri Sunan Ampel Surabaya
S4210219731,2088-7868,2088-7868,False,False,P4310315020,Universitas Islam Negeri Walisongo
S2739161749,2088-7957,2088-7957,False,False,P4310315006,Universitas Islam Negeri Sunan Ampel Surabaya
S2738581616,2088-8694,2088-8694,False,False,P4310315009,Institute of Advanced Engineering and Science (IAES)
S2764532672,2088-8708,2088-8708,False,True,P4310315009,Institute of Advanced Engineering and Science (IAES)
S4210234713,2088-9321,2088-9321,False,False,P4310315032,Jurusan Teknik Sipil Universitas Syiah Kuala
S2738195105,2088-9402,2088-9402,False,False,P4310315056,R&D Center for Post and Informatics
S4210205668,2088-9623,2088-9623,True,False,P4310314914,Muhammadiyah University of Metro
S4210183747,2089-0338,2089-0338,False,False,,
S2738906263,2089-1180,2089-1180,False,False,P4310315011,DiscoverSys
S2764833687,2089-2241,0853-8654,True,False,P4310314959,Gadjah Mada University
S2764801449,2089-3272,2089-3272,False,False,P4310315009,Institute of Advanced Engineering and Science (IAES)
S4210235922,2089-3337,2089-3337,False,True,P4310315009,Institute of Advanced Engineering and Science (IAES)
S4210175859,2089-3345,2089-3345,False,False,P4310314914,Muhammadiyah University of Metro
S4387284440,2089-3426,2089-3426,False,False,,
S4210222206,2089-4856,2089-4856,False,True,P4310315009,Institute of Advanced Engineering and Science (IAES)
S4210229620,2089-5127,2089-5127,True,False,P4310315040,UIN Ar-Raniry
S2736637533,2089-6131,2089-6131,False,False,P4310315304,Graduate School of Gadjah Mada University
S2738601923,2089-7200,2089-7200,True,False,,
S4387291872,2089-7723,2089-7723,False,False,,
S4210172735,2089-7847,2089-7847,False,False,P4310315150,State University of Medan
S4210172735,2089-7995,2089-7847,False,False,P4310315150,State University of Medan
S2736546211,2089-8703,2089-8703,True,False,P4310314914,Muhammadiyah University of Metro
S2738170991,2089-9084,2089-9084,False,False,P4310314998,Udayana University
S4210173886,2089-9823,2089-9823,False,False,P4310319805,Ahmad Dahlan University
S130687080,2090-0120,2090-0120,False,True,P4310319869,Hindawi Publishing Corporation
S130687080,2090-0139,2090-0120,False,True,P4310319869,Hindawi Publishing Corporation
S26092943,2090-0406,2090-0414,False,True,P4310319869,Hindawi Publishing Corporation
S26092943,2090-0414,2090-0414,False,True,P4310319869,Hindawi Publishing Corporation
S4210173537,2090-0449,2090-0449,False,False,,
S2764848133,2090-0740,2090-0740,False,True,,
S2764565302,2090-102X,2090-102X,False,False,P4310320584,CRC Press
S1515322,2090-1283,2090-1283,False,True,P4310319869,Hindawi Publishing Corporation
S1515322,2090-1291,2090-1283,False,True,P4310319869,Hindawi Publishing Corporation
S70103339,2090-1461,2090-1461,False,True,P4310319869,Hindawi Publishing Corporation
S70103339,2090-147X,2090-1461,False,True,P4310319869,Hindawi Publishing Corporation
S75051619,2090-1542,2090-1542,False,True,P4310319869,Hindawi Publishing Corporation
S75051619,2090-1550,2090-1542,False,True,P4310319869,Hindawi Publishing Corporation
S4210195566,2090-181X,2090-181X,False,True,P4310319869,Hindawi Publishing Corporation
S4210195566,2090-1828,2090-181X,False,True,P4310319869,Hindawi Publishing Corporation
S9405235,2090-1925,2090-1933,True,True,P4310319869,Hindawi Publishing Corporation
S9405235,2090-1933,2090-1933,True,True,P4310319869,Hindawi Publishing Corporation
S119793889,2090-1984,2090-1992,False,True,P4310319869,Hindawi Publishing Corporation
S119793889,2090-1992,2090-1992,False,True,P4310319869,Hindawi Publishing Corporation
S105438239,2090-200X,2090-200X,False,True,P4310319869,Hindawi Publishing Corporation
S105438239,2090-2018,2090-200X,False,True,P4310319869,Hindawi Publishing Corporation
S14267774,2090-2026,2090-2034,False,True,P4310319869,Hindawi Publishing Corporation
S14267774,2090-2034,2090-2034,False,True,P4310319869,Hindawi Publishing Corporation
S4210230738,2090-2069,2090-2077,False,True,P4310319869,Hindawi Publishing Corporation
S4210230738,2090-2077,2090-2077,False,True,P4310319869,Hindawi Publishing Corporation
S2764430323,2090-2433,1110-1164,False,False,P4310320990,Elsevier BV
S3034796422,2090-2441,1110-8630,True,True,P4310319900,Springer Science+Business Media
S2764783832,2090-2468,1110-0621,False,True,P4310320990,Elsevier BV
S2764951263,2090-2743,2090-2743,False,True,P4310319869,Hindawi Publishing Corporation
S2764951263,2090-2751,2090-2743,False,True,P4310319869,Hindawi Publishing Corporation
S13246431,2090-2999,2090-3006,False,True,P4310319869,Hindawi Publishing Corporation
S13246431,2090-3006,2090-3006,False,True,P4310319869,Hindawi Publishing Corporation
S2764829945,2090-3014,2090-3022,False,True,P4310319869,Hindawi Publishing Corporation
S2764829945,2090-3022,2090-3022,False,True,P4310319869,Hindawi Publishing Corporation
S95653658,2090-3138,2090-3146,False,True,P4310319869,Hindawi Publishing Corporation
S95653658,2090-3146,2090-3146,False,True,P4310319869,Hindawi Publishing Corporation
S2764722987,2090-3154,2090-3162,False,True,P4310319869,Hindawi Publishing Corporation
S2764722987,2090-3162,2090-3162,False,True,P4310319869,Hindawi Publishing Corporation
S133968747,2090-3251,1110-5690,True,True,P4310319900,Springer Science+Business Media
S57081574,2090-3332,2090-3332,False,True,P4310319869,Hindawi Publishing Corporation
S57081574,2090-3340,2090-3332,False,True,P4310319869,Hindawi Publishing Corporation
S104792724,2090-3359,2090-3359,False,True,P4310319869,Hindawi Publishing Corporation
S104792724,2090-3367,2090-3359,False,True,P4310319869,Hindawi Publishing Corporation
S2764848133,2090-3405,2090-0740,False,True,,
S2764716716,2090-3480,2090-3480,True,True,P4310319869,Hindawi Publishing Corporation
S2764716716,2090-3499,2090-3480,True,True,P4310319869,Hindawi Publishing Corporation
S4210183278,2090-3545,2090-3553,True,True,P4310319869,Hindawi Publishing Corporation
S4210183278,2090-3553,2090-3553,True,True,P4310319869,Hindawi Publishing Corporation
S4210223484,2090-3987,2090-3995,False,True,P4310319869,Hindawi Publishing Corporation
S4210223484,2090-3995,2090-3995,False,True,P4310319869,Hindawi Publishing Corporation
S2764884717,2090-4002,2090-4010,True,True,P4310319869,Hindawi Publishing Corporation
S2764884717,2090-4010,2090-4010,True,True,P4310319869,Hindawi Publishing Corporation
S2764872667,2090-4029,2090-4037,False,True,P4310319869,Hindawi Publishing Corporation
S2764872667,2090-4037,2090-4037,False,True,P4310319869,Hindawi Publishing Corporation
S4210194712,2090-4185,2090-4185,False,True,P4310319869,Hindawi Publishing Corporation
S4210194712,2090-4193,2090-4185,False,True,P4310319869,Hindawi Publishing Corporation
S3035004900,2090-4762,0378-603X,True,True,P4310319900,Springer Science+Business Media
S4210171242,2090-4770,2090-4770,False,False,,
S2764586105,2090-5068,2090-5068,True,True,P4310320990,Elsevier BV
S2764586105,2090-5076,2090-5068,True,True,P4310320990,Elsevier BV
S4210186701,2090-584X,2090-584X,False,False,,
S4210186701,2090-5858,2090-584X,False,False,,
S2764867799,2090-5920,1687-157X,True,True,P4310320990,Elsevier BV
S2764573093,2090-6269,2090-6269,True,False,P4310318990,Assiut University
S2764396899,2090-7125,1687-2002,False,False,P4323237894,Egypts Presidential Specialized Council for Education and Scientific Research
S4210233725,2090-7222,2090-7222,False,True,P4310318992,AgiAl Publishing House
S4210233725,2090-7230,2090-7222,False,True,P4310318992,AgiAl Publishing House
S4210222813,2090-7729,2090-7729,False,True,P4310319869,Hindawi Publishing Corporation
S4210167467,2090-7818,2090-9918,False,True,P4310319869,Hindawi Publishing Corporation
S4210187822,2090-7826,2090-7826,False,True,P4310319869,Hindawi Publishing Corporation
S4210219840,2090-7834,2090-7850,True,True,P4310319869,Hindawi Publishing Corporation
S4210219840,2090-7850,2090-7850,True,True,P4310319869,Hindawi Publishing Corporation
S4210177180,2090-7893,2090-7958,False,True,P4310319869,Hindawi Publishing Corporation
S4210177180,2090-7958,2090-7958,False,True,P4310319869,Hindawi Publishing Corporation
S101419675,2090-8075,2044-4362,False,False,P4310319869,Hindawi Publishing Corporation
S155709873,2090-8091,2042-003X,False,True,P4310319869,Hindawi Publishing Corporation
S4210171242,2090-8296,2090-4770,False,False,,
S2764566513,2090-9101,1110-0931,True,True,,
S2764602973,2090-9128,1110-256X,True,True,P4310319900,Springer Science+Business Media
S4210189566,2090-9187,2090-9195,False,True,P4310319869,Hindawi Publishing Corporation
S4210189566,2090-9195,2090-9195,False,True,P4310319869,Hindawi Publishing Corporation
S4210167467,2090-9918,2090-9918,False,True,P4310319869,Hindawi Publishing Corporation
S2764923129,2090-9977,2090-9977,False,True,P4310320547,Taylor & Francis
S2764923129,2090-9985,2090-9977,False,True,P4310320547,Taylor & Francis
S2765012173,2091-2609,2091-2609,False,False,,
S2764585011,2091-2846,2091-2846,False,False,,
S2764951172,2092-1497,1738-9976,False,True,P4353079759,Science and Engineering Research Support Society
S2764543734,2093-3134,2093-3134,True,True,P4310319965,Springer Nature
S2764543734,2093-3371,2093-3134,True,True,P4310319965,Springer Nature
S2736308301,2093-4939,2005-940X,True,True,P4310319429,Korean Movement Disorders Society
S2738080829,2093-5374,2093-5374,False,True,,
S2738080829,2093-5382,2093-5374,False,True,,
S126509178,2093-5609,1225-505X,True,False,P4310319459,Korean Society for the History of Medicine
S4210216050,2093-9655,2093-9655,False,True,,
S35038778,2094-6937,1656-152X,False,False,,
S2764703043,2095-283X,2095-283X,True,False,P4310311940,Chinese Academy of Sciences
S2898107639,2095-7718,2095-7718,False,True,P4310315687,CIG Media Group
S118634233,2095-8137,2095-8137,False,True,P4310319982,Science Press
S3034540103,2095-9672,2367-0126,False,True,P4310319965,Springer Nature
S4210199963,2097-0587,2667-1646,False,True,P4310320990,Elsevier BV
S4210196763,2105-2557,2105-2557,False,False,P4310311504,UMR ESPACE et UMR LISST
S4210218127,2107-0806,2107-0806,False,False,P4310311504,UMR ESPACE et UMR LISST
S2737494015,2107-6758,2107-6758,False,False,P4310311072,Groupe d’Etudes et de Recherches pour le Français Langue Internationale (GERFLINT)
S4210193416,2109-3016,2109-3016,True,False,P4310311248,"National Research Institute for Agriculture, Food and the Environment"
S4210201440,2119-5242,2119-5242,False,False,P4310311141,Association des Professeurs de Langues des IUT (APLIUT)
S2764881373,2141-2820,2141-2820,False,False,P4310320990,Elsevier BV
S2764638421,2141-7024,2141-7024,False,False,,
S4210208625,2141-7040,2141-7040,False,False,P4310321518,African Journals OnLine
S4210176068,2145-0684,2145-9649,True,False,P4310318830,Universidad Cooperativa de Colombia
S4210195536,2145-308X,1909-7433,False,False,P4310318845,Institución Universitaria Politécnico Grancolombiano
S2739118867,2145-4558,0124-4639,True,False,P4310318918,Our Lady of the Rosary University
S4210206772,2145-7719,2145-7719,False,False,,
S4210187728,2145-9371,0122-3461,False,False,,
S4210179248,2145-9444,1657-2416,False,False,,
S4210176068,2145-9649,2145-9649,True,False,P4310318830,Universidad Cooperativa de Colombia
S2737098268,2145-969X,2145-969X,False,False,P4310318883,Isabel Cristina Londoño Franco
S2898136558,2145-9797,0121-4381,False,False,P4310315687,CIG Media Group
S4210183281,2145-9932,2145-9932,False,False,,
S4210186183,2146-0191,2146-0272,True,False,P4310318332,Anadolu University
S4210169881,2146-0205,2146-0205,False,False,P4310318332,Anadolu University
S4210186183,2146-0272,2146-0272,True,False,P4310318332,Anadolu University
S4210210088,2146-0329,2146-0329,False,True,,
S4306526016,2146-0353,2146-0353,False,False,,
S2764596760,2146-0574,2146-0574,False,False,P4360969373,Institute of Science and Technology
S4306513938,2146-0744,2146-0744,False,True,P4310318257,Social Sciences Research Society
S4210188642,2146-0809,2146-0809,False,False,,
S4306533592,2146-1147,2146-1147,False,False,P4310318305,Işık University
S2737160027,2146-1414,2146-1414,False,True,P4310320331,Galenos Yayinevi
S4306503212,2146-1880,2146-1880,False,False,P4310318266,Artvin Çoruh University
S4210185491,2146-1961,2146-1961,False,False,,
S2764935008,2146-2852,1302-5805,True,False,P4310318328,Sivas Cumhuriyet University
S2764850316,2146-3158,2146-3158,False,True,P4310318340,Association of Health Investigations
S2764854715,2146-3298,1309-4572,False,True,,
S4306530059,2146-4901,2146-4901,True,False,,
S4210179900,2146-4987,2146-4987,False,True,,
S4210213391,2146-5193,2146-5193,False,False,,
S2737665817,2146-5266,2146-5266,False,False,P4310318275,Eğitim Bilimleri Araştırmaları Dergisi
S2736667502,2146-5649,2146-5649,False,False,P4310318288,Sosyal Güvenlik Uzmanları Derneği
S4210216318,2146-5959,2146-5959,False,False,P4310318351,Bülent Ecevit University
S4210216318,2146-5967,2146-5959,False,False,P4310318351,Bülent Ecevit University
S2736769790,2146-6416,2147-267X,True,False,P4310320331,Galenos Yayinevi
S4306503212,2146-698X,2146-1880,False,False,P4310318266,Artvin Çoruh University
S4210191455,2146-7099,2146-7099,False,False,,
S4210179900,2146-7277,2146-4987,False,True,,
S2764852450,2146-7390,2146-7390,False,False,,
S2764844050,2146-7455,2146-7455,False,False,,
S4210227006,2146-7684,2146-7684,False,False,,
S4306501499,2146-7811,2146-7811,False,False,,
S4210221075,2146-7951,2146-7951,False,False,,
S2736810610,2146-8362,2146-8362,False,True,P4310318400,eJManager Publishing
S2739222130,2146-8397,2146-8397,False,True,P4310318399,SAGEYA Publishing Company
S4393917229,2146-8494,1309-9841,False,False,,
S2764929012,2146-8877,1308-7894,False,False,,
S2737223030,2146-9113,1301-1375,False,False,P4310318333,Turkish Society of Cerebrovascular Diseases
S2764850316,2146-9369,2146-3158,False,True,P4310318340,Association of Health Investigations
S2764770029,2146-9490,2146-9490,False,False,P4310318346,Association for Cognitive and Behavioral Psychotherapies
S4306529054,2146-9806,1304-6535,False,False,P4310318360,Sakarya University
S2737796858,2146-9903,2146-9903,False,False,P4310318397,Sada Institute of Art and Language Studies
